attack_label,log_type,eventdate,type,dvc_host,dvc_group,action,src_port,dst_port,application,src_zone,dst_zone,signature,id_signature,message,evento,server_bytes,count,suppression_start_time,page,src_location,suppression_end_time,dst_region,cci,dst_location,dst_country,dst_timezone,user,ur_normalized,resp_cnt,site,src_longitude,client_bytes,ccl,numbytes,conn_duration,event_type,app,url,dst_latitude,policy,dst_longitude,other_categories,src_time,req_cnt,dst_zipcode,traffic_type,category,src_region,appcategory,userkey,netskope_pop,http_transaction_count,ssl_decrypt_policy,bypass_traffic,user_generated,bypass_reason,resp_content_len,conn_endtime,domain,conn_starttime,browser_session_id,request_id,incident_id,_id,threat_source_id,connection_id,policy_id,app_session_id,transaction_id,dlp_parent_id,dlp_incident_id,malsite_id,severity_level_id,host_name,users,endpoint_id,external_id,_eventdate,Unnamed: 0,ts,metadata.origin.data.agent,data,sm.dsn,sm.mailer,sm.to,sm.stat,sm.xdelay,sm.pri,sm.relay,sm.delay,tls.cipher,tls.verify,tls.version,pps.agent,guid,msg.normalizedHeader.message-id,msg.header.message-id,connection.sid,metadata.origin.data.cid,filter.qid,filter.modules.dmarc.srvid,id,metadata.customerId,sm.qid,pps.cid,sm.msgid,filter.origGuid,local_quarantine.body.folder_id,local_quarantine.body.msg_id
0,0,,,,,,,,,,,,,,26653.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4956350699333739,9785.0,5.0,8703.0,2.0,1.0,0.0,2541.0,1.0,0.0026721182031791,272.0,1.0,6.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4965654260210009,0.0,0.6386527657822189,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,51448.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9822912278640346,10828.0,8.0,9617.0,9.0,2.0,0.0,186.0,2.0,0.3569284671141917,46.0,18611.0,2.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9823107735058374,0.0,0.8158992312354462,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,52518.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4618111605499393,6169.0,9.0,5222.0,9.0,2.0,0.0,138.0,2.0,0.5554458517662658,52.0,44144.0,3.0,4.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4623841174688586,0.0,0.5229999216642979,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,79749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8494301688236289,11438.0,13.0,10191.0,9.0,1.0,0.0,170.0,6.0,0.6964345627970797,60.0,52270.0,3.0,3.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8516371719579418,0.0,0.8170580761842021,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,72278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9696714388014108,12971.0,12.0,11232.0,9.0,2.0,0.0,158.0,1.0,0.4035842460414796,368.0,35767.0,2.0,3.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.969375327447745,0.0,0.8512966383744447,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,36821.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0144867149557166,23438.0,6.0,19755.0,10.0,2.0,0.0,142.0,2.0,0.438762827853377,54.0,25089.0,3.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136915740954659,0.0,0.6837313455266836,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,86973.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4957278236103325,9942.0,14.0,8840.0,9.0,1.0,0.0,156.0,8.0,0.169048778388468,60.0,9917.0,4.0,3.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4966586392335743,0.0,0.5235265962709336,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,53162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0147567158557198,23500.0,9.0,19794.0,10.0,2.0,0.0,142.0,1.0,0.5842709222325111,52.0,37662.0,3.0,3.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138430714575177,0.0,0.5616826222215543,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,26409.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0147967159890534,23520.0,5.0,19809.0,0.0,2.0,0.0,7329.0,2.0,0.0032288860455136,424.0,2.0,3.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138885206661338,0.0,0.8686514675603781,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,68767.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8496798842508994,11883.0,11.0,10599.0,9.0,1.0,0.0,170.0,4.0,0.56533158920568,62.0,42588.0,3.0,3.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8519004942356597,0.0,0.8174611130774219,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,64218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3308795304417757,29083.0,10.0,24711.0,9.0,2.0,0.0,140.0,2.0,0.6146189374629312,57.0,39328.0,3.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3328075402779107,0.0,0.5073065984072811,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,32910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3308921620295874,29093.0,5.0,24721.0,9.0,2.0,0.0,140.0,3.0,0.0395388997896132,57.0,3118.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3328156501965033,0.0,0.5073122866894199,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,56226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3309497059296181,29179.0,9.0,24802.0,9.0,2.0,0.0,140.0,8.0,0.3316257809656174,61.0,15181.0,3.0,3.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3328821515289629,0.0,0.507377701934016,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,36659.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9699877050427324,13706.0,5.0,11857.0,9.0,2.0,0.0,158.0,4.0,0.4068872056694613,60.0,36185.0,2.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9696788275220316,0.0,0.852672102170486,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,78424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0152967176557252,23673.0,13.0,19931.0,10.0,2.0,0.0,142.0,1.0,0.0122791872148715,52.0,2295.0,3.0,3.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0143657373565977,0.0,0.0589879619471287,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,25403.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9832387290484113,11591.0,4.0,10295.0,9.0,2.0,0.0,186.0,3.0,0.6736351204232964,46.0,53208.0,2.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9832543297736168,0.0,0.7763485278637278,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,68115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3309602322527946,29197.0,11.0,24818.0,9.0,2.0,0.0,140.0,3.0,0.2807338062092609,59.0,11507.0,3.0,3.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332891883431274,0.0,0.5074032992036406,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,64126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9700057039345148,13750.0,11.0,11892.0,9.0,2.0,0.0,158.0,3.0,0.8085365013178036,60.0,64150.0,2.0,3.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.969694955545303,0.0,0.844172492316512,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,22738.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9700202744659578,13793.0,3.0,11924.0,9.0,2.0,0.0,158.0,4.0,0.0214162506829294,61.0,2644.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.969711572296552,0.0,0.9738821122028124,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,78633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5573755620555787,22566.0,13.0,19263.0,10.0,2.0,0.0,128.0,9.0,0.2117435149191528,68.0,7261.0,3.0,3.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5523603087175913,0.0,0.0035692323795318,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,8718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.983382479228099,11710.0,2.0,10401.0,0.0,2.0,0.0,3939.0,1.0,0.0031618103672078,1023.0,1.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9834001393603164,0.0,0.9963156719512586,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,72300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.849887885201761,12251.0,12.0,10922.0,9.0,1.0,0.0,170.0,3.0,0.1202389070445851,60.0,36565.0,3.0,3.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8521102372906163,0.0,0.8176902508035164,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,4088.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2282202535780595,30349.0,1.0,25886.0,9.0,1.0,0.0,156.0,1.0,0.0883995935145782,62.0,19452.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2376812002607926,0.0,0.6385541778312019,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,57510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5574248479458854,22641.0,10.0,19328.0,0.0,2.0,0.0,7067.0,0.0,0.0035478697907763,847.0,0.0,5.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5524068269123262,0.0,0.729743167039552,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,31865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9834887293609114,11788.0,5.0,10467.0,9.0,2.0,0.0,186.0,1.0,0.2967437370013371,330.0,14171.0,2.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.983501084458801,0.0,0.7925751220134615,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,36208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2282380313755905,30382.0,6.0,25912.0,9.0,1.0,0.0,156.0,3.0,0.0097591331727753,64.0,625.0,3.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2377016947676243,0.0,0.6597632848519801,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,11204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9701346959922896,14048.0,2.0,12139.0,9.0,2.0,0.0,158.0,3.0,0.1978152976402871,61.0,11933.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.969819092451694,0.0,0.8100725353121965,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,86720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9701411241679262,14062.0,14.0,12152.0,9.0,2.0,0.0,158.0,1.0,0.4004969838787249,368.0,34058.0,2.0,3.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.969824957187429,0.0,0.8604790037740657,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,53962.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011859831009659,2333.0,9.0,1822.0,0.0,1.0,0.0,5620.0,0.0,0.0043695415785558,729.0,0.0,4.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001278812812018,0.0,0.3053115718537724,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,65884.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4621135336362939,6618.0,12.0,5614.0,2.0,2.0,0.0,3143.0,1.0,0.0033703926538001,239.0,1.0,4.0,4.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4626909718281083,0.0,0.6545311608231963,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,73119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9837712297140369,12015.0,11.0,10669.0,9.0,2.0,0.0,186.0,3.0,0.6173174143775062,48.0,47242.0,2.0,3.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9837800854948904,0.0,0.9012687805033656,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,37401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8500250286858454,12487.0,6.0,11135.0,9.0,1.0,0.0,170.0,8.0,0.2477680842486803,62.0,11642.0,3.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8522487591836095,0.0,0.7972212958965934,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,10324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2284024760027512,30536.0,2.0,26047.0,2.0,1.0,0.0,4557.0,0.0,0.0043433363725609,294.0,0.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2378874262357867,0.0,0.6599155653331864,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,18182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8500593145568666,12540.0,3.0,11188.0,9.0,1.0,0.0,170.0,1.0,0.6799393703928573,432.0,49918.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8522853498723247,0.0,0.8179623518532536,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,84684.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8501170291064187,12645.0,14.0,11281.0,9.0,1.0,0.0,170.0,1.0,0.102978779975518,57.0,25075.0,3.0,3.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8523461165517981,0.0,0.8180769207163009,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,33744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5575741341933365,22853.0,5.0,19518.0,10.0,2.0,0.0,128.0,1.0,0.3748127913068734,63.0,18905.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5525602553440837,0.0,0.4604519108738601,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,,,,,,,,74037.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2285124761249735,30630.0,13.0,26119.0,9.0,1.0,0.0,156.0,7.0,0.5919549764132022,66.0,39972.0,3.0,3.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2379706851697905,0.0,0.6599771255277167,0.0,0.0,0.0,0.0,0.0
9,0,,,,,,,,,,,,,,62225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4960002875363986,10427.0,10.0,9268.0,9.0,1.0,0.0,156.0,1.0,0.4782493199595722,55.0,45359.0,4.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4969376130626332,0.0,0.4754546353959158,0.0,0.0,0.0,0.0,0.0
9,0,,,,,,,,,,,,,,59353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4960037657992845,10428.0,10.0,9269.0,0.0,1.0,0.0,5814.0,1.0,0.0021067034145728,798.0,1.0,6.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4969416079146007,0.0,0.63891748511288,0.0,0.0,0.0,0.0,0.0
9,0,,,,,,,,,,,,,,59365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4960043664688098,10428.0,10.0,9269.0,0.0,1.0,0.0,5806.0,1.0,0.0024114422122017,705.0,1.0,4.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4969422977951283,0.0,0.6389202557197569,0.0,0.0,0.0,0.0,0.0
9,0,,,,,,,,,,,,,,59377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4960049252202465,10429.0,10.0,9270.0,0.0,1.0,0.0,5799.0,1.0,0.0026949146273035,620.0,1.0,4.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4969429395319232,0.0,0.638922832978146,0.0,0.0,0.0,0.0,0.0
9,0,,,,,,,,,,,,,,59345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4960043948203285,10429.0,10.0,9269.0,0.0,1.0,0.0,5888.0,1.0,0.0021173262077714,804.0,1.0,6.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496942330357394,0.0,0.6389191430438168,0.0,0.0,0.0,0.0,0.0
9,0,,,,,,,,,,,,,,63144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4960043455097656,10430.0,10.0,9271.0,13.0,1.0,0.0,546.0,64.0,0.3188915253755583,745.0,30187.0,8.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496942273723262,0.0,0.638920159045513,0.0,0.0,0.0,0.0,0.0
9,0,,,,,,,,,,,,,,60886.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4960095629040945,10431.0,10.0,9272.0,9.0,1.0,0.0,156.0,5.0,0.0053926854191144,58.0,643.0,4.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496948266001213,0.0,0.0699367080145782,0.0,0.0,0.0,0.0,0.0
9,0,,,,,,,,,,,,,,60976.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4960095403639469,10431.0,10.0,9272.0,9.0,1.0,0.0,183.0,4.0,0.0053533172643087,80.0,617.0,4.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4969482401134191,0.0,0.0920601859262131,0.0,0.0,0.0,0.0,0.0
9,0,,,,,,,,,,,,,,59333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4960054147625038,10431.0,10.0,9271.0,0.0,1.0,0.0,6009.0,1.0,0.0021345508060658,814.0,1.0,6.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4969435017806414,0.0,0.638921831338115,0.0,0.0,0.0,0.0,0.0
9,0,,,,,,,,,,,,,,62682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4960107223250565,10433.0,10.0,9273.0,9.0,1.0,0.0,156.0,5.0,0.7529738931401663,58.0,60853.0,4.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4969495976185356,0.0,0.4857492760327396,0.0,0.0,0.0,0.0,0.0
9,0,,,,,,,,,,,,,,62714.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4960046041838306,10431.0,10.0,9272.0,12.0,1.0,0.0,458.0,49.0,0.3187365294599487,591.0,29713.0,7.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4969425708154116,0.0,0.6067775054335123,0.0,0.0,0.0,0.0,0.0
9,0,,,,,,,,,,,,,,59333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4960066866989727,10433.0,10.0,9273.0,0.0,1.0,0.0,6100.0,2.0,0.0023790994501442,752.0,2.0,5.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4969449626241923,0.0,0.6389260829283211,0.0,0.0,0.0,0.0,0.0
9,0,,,,,,,,,,,,,,61963.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4960092938002,10433.0,10.0,9272.0,15.0,1.0,0.0,490.0,2.0,0.0049226741311931,324.0,344.0,5.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4969479569302032,0.0,0.334066037871897,0.0,0.0,0.0,0.0,0.0
9,0,,,,,,,,,,,,,,59311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4960075765103642,10436.0,10.0,9274.0,0.0,1.0,0.0,6252.0,2.0,0.0022195653393559,819.0,2.0,5.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4969459845897264,0.0,0.6389277246414141,0.0,0.0,0.0,0.0,0.0
9,0,,,,,,,,,,,,,,63208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4960089831936135,10436.0,10.0,9274.0,23.0,1.0,0.0,876.0,0.0,0.0043801751012201,633.0,0.0,8.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4969476001925518,0.0,0.6389308547760448,0.0,0.0,0.0,0.0,0.0
9,0,,,,,,,,,,,,,,59305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4960078237726515,10437.0,10.0,9275.0,0.0,1.0,0.0,6295.0,3.0,0.0021752337321067,838.0,3.0,6.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4969462685752293,0.0,0.6389281808434119,0.0,0.0,0.0,0.0,0.0
9,0,,,,,,,,,,,,,,61218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4960055049307275,10438.0,10.0,9276.0,9.0,1.0,0.0,156.0,1.0,0.3181968074357316,55.0,28066.0,4.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4969436053405844,0.0,0.4948513427152716,0.0,0.0,0.0,0.0,0.0
9,0,,,,,,,,,,,,,,61305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4960084034831324,10439.0,10.0,9277.0,9.0,1.0,0.0,156.0,8.0,0.4544438234931237,60.0,43363.0,4.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4969469343838906,0.0,0.5087584663391991,0.0,0.0,0.0,0.0,0.0
9,0,,,,,,,,,,,,,,62409.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4960101426145754,10441.0,10.0,9278.0,9.0,1.0,0.0,156.0,2.0,0.5387065122067005,55.0,49743.0,4.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4969489318098744,0.0,0.5823424184651093,0.0,0.0,0.0,0.0,0.0
9,0,,,,,,,,,,,,,,59897.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4960066643516895,10442.0,10.0,9279.0,9.0,1.0,0.0,156.0,6.0,0.4480973378043238,58.0,42406.0,4.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4969449369579069,0.0,0.4893537372219444,0.0,0.0,0.0,0.0,0.0
